date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,extraTime,month,year,season
01/Dec/2018,15:00,Gloucester,36,Worcester,16,Kingsholm,Thomas Foley,52,H,N,Dec,2018,2018-19
01/Dec/2018,15:00,Northampton,14,Newcastle,16,Franklin's Gardens,Matthew Carley,30,A,N,Dec,2018,2018-19
01/Dec/2018,15:00,Saracens,29,Wasps,6,Allianz Park,JP Doyle,35,H,N,Dec,2018,2018-19
02/Dec/2018,15:00,Bath,7,Sale,7,Recreation Ground,Luke Pearce,14,D,N,Dec,2018,2018-19
21/Dec/2018,19:45,Worcester,6,Northampton,32,Sixways,Wayne Barnes,38,A,N,Dec,2018,2018-19
22/Dec/2018,15:00,Leicester,35,Harlequins,24,Welford Road,Luke Pearce,59,H,N,Dec,2018,2018-19
22/Dec/2018,15:00,Exeter,31,Saracens,13,Sandy Park,Thomas Foley,44,H,N,Dec,2018,2018-19
22/Dec/2018,15:00,Sale,27,Bristol,10,AJ Bell Stadium,JP Doyle,37,H,N,Dec,2018,2018-19
23/Dec/2018,15:00,Wasps,14,Bath,24,Ricoh Arena,Matthew Carley,38,A,N,Dec,2018,2018-19
23/Dec/2018,15:00,Newcastle,17,Gloucester,20,Kingston Park,Karl Dickson,37,A,N,Dec,2018,2018-19
28/Dec/2018,19:45,Northampton,31,Exeter,28,Franklin's Gardens,Ian Tempest,59,H,N,Dec,2018,2018-19
29/Dec/2018,15:00,Gloucester,15,Sale,30,Kingsholm,Christophe Ridley,45,A,N,Dec,2018,2018-19
29/Dec/2018,15:00,Saracens,25,Worcester,17,Allianz Park,Karl Dickson,42,H,N,Dec,2018,2018-19
29/Dec/2018,16:00,Harlequins,20,Wasps,13,Twickenham Stadium,Craig Maxwell-Keys,33,H,N,Dec,2018,2018-19
30/Dec/2018,15:00,Bristol,35,Newcastle,28,Ashton Gate,Wayne Barnes,63,H,N,Dec,2018,2018-19
30/Dec/2018,15:00,Bath,23,Leicester,16,Recreation Ground,JP Doyle,39,H,N,Dec,2018,2018-19
04/Jan/2019,19:45,Sale,24,Saracens,18,AJ Bell Stadium,Matthew Carley,42,H,N,Jan,2019,2018-19
05/Jan/2019,15:00,Worcester,21,Bath,19,Sixways,Ian Tempest,40,H,N,Jan,2019,2018-19
05/Jan/2019,15:00,Newcastle,17,Harlequins,38,Kingston Park,Tom Foley,55,A,N,Jan,2019,2018-19
05/Jan/2019,15:00,Exeter,14,Bristol,9,Sandy Park,Craig Maxwell-Keys,23,H,N,Jan,2019,2018-19
05/Jan/2019,15:00,Leicester,34,Gloucester,16,Welford Road,Wayne Barnes,50,H,N,Jan,2019,2018-19
06/Jan/2019,15:00,Wasps,27,Northampton,16,Ricoh Arena,Luke Pearce,43,H,N,Jan,2019,2018-19
15/Feb/2019,19:45,Gloucester,24,Exeter,17,Kingsholm,Craig Maxwell-Keys,41,H,N,Feb,2019,2018-19
15/Feb/2019,19:45,Bristol,22,Wasps,29,Ashton Gate,Wayne Barnes,51,A,N,Feb,2019,2018-19
16/Feb/2019,14:00,Northampton,67,Sale,17,Franklin's Gardens,Karl Dickson,84,H,N,Feb,2019,2018-19
16/Feb/2019,15:00,Bath,30,Newcastle,13,Recreation Ground,JP Doyle,43,H,N,Feb,2019,2018-19
16/Feb/2019,15:00,Harlequins,47,Worcester,33,Twickenham Stoop,Luke Pearce,80,H,N,Feb,2019,2018-19
16/Feb/2019,15:00,Saracens,33,Leicester,10,Allianz Park,Tom Foley,43,H,N,Feb,2019,2018-19
22/Feb/2019,19:45,Gloucester,30,Saracens,24,Kingsholm,JP Doyle,54,H,N,Feb,2019,2018-19
23/Feb/2019,14:00,Harlequins,36,Bristol,26,Twickenham Stoop,Tom Foley,62,H,N,Feb,2019,2018-19
23/Feb/2019,14:00,Wasps,18,Sale,24,Ricoh Arena,Andrew Jackson,42,A,N,Feb,2019,2018-19
23/Feb/2019,14:30,Exeter,35,Newcastle,17,Sandy Park,Luke Pearce,52,H,N,Feb,2019,2018-19
23/Feb/2019,14:45,Northampton,27,Bath,26,Franklin's Gardens,Ian Tempest,53,H,N,Feb,2019,2018-19
24/Feb/2019,13:00,Worcester,17,Leicester,13,Sixways,Craig Maxwell-Keys,30,H,N,Feb,2019,2018-19
01/Mar/2019,19:45,Bristol,28,Gloucester,24,Ashton Gate,Karl Dickson,52,H,N,Mar,2019,2018-19
02/Mar/2019,15:00,Bath,29,Harlequins,31,Recreation Ground,Matthew Carley,60,A,N,Mar,2019,2018-19
02/Mar/2019,15:00,Leicester,19,Wasps,14,Welford Road,JP Doyle,33,H,N,Mar,2019,2018-19
02/Mar/2019,15:00,Sale,14,Exeter,20,AJ Bell Stadium,Ian Tempest,34,A,N,Mar,2019,2018-19
02/Mar/2019,15:00,Saracens,36,Northampton,17,Allianz Park,Luke Pearce,53,H,N,Mar,2019,2018-19
03/Mar/2019,15:00,Newcastle,17,Worcester,6,Kingston Park,Wayne Barnes,23,H,N,Mar,2019,2018-19
08/Mar/2019,19:45,Bath,18,Saracens,9,Recreation Ground,Andrew Jackson,27,H,N,Mar,2019,2018-19
08/Mar/2019,20:00,Sale,32,Leicester,5,AJ Bell Stadium,Matthew Carley,37,H,N,Mar,2019,2018-19
09/Mar/2019,14:00,Wasps,19,Newcastle,20,Ricoh Arena,Thomas Foley,39,A,N,Mar,2019,2018-19
09/Mar/2019,14:45,Northampton,24,Bristol,26,Franklin's Gardens,Christophe Ridley,50,A,N,Mar,2019,2018-19
09/Mar/2019,15:00,Worcester,30,Exeter,33,Sixways,JP Doyle,63,A,N,Mar,2019,2018-19
10/Mar/2019,13:00,Harlequins,7,Gloucester,29,Twickenham Stoop,Wayne Barnes,36,A,N,Mar,2019,2018-19
22/Mar/2019,19:45,Leicester,15,Northampton,29,Welford Road,Wayne Barnes,44,A,N,Mar,2019,2018-19
23/Mar/2019,15:00,Bristol,25,Worcester,27,Ashton Gate,Luke Pearce,52,A,N,Mar,2019,2018-19
23/Mar/2019,15:00,Gloucester,27,Wasps,14,Kingsholm,Ian Tempest,41,H,N,Mar,2019,2018-19
23/Mar/2019,15:00,Saracens,27,Harlequins,20,London Stadium,JP Doyle,47,H,N,Mar,2019,2018-19
23/Mar/2019,17:30,Newcastle,22,Sale,17,St James' Park,Craig Maxwell-Keys,39,H,N,Mar,2019,2018-19
24/Mar/2019,15:00,Exeter,29,Bath,10,Sandy Park,Karl Dickson,39,H,N,Mar,2019,2018-19
05/Apr/2019,19:45,Sale,28,Harlequins,17,AJ Bell Stadium,Wayne Barnes,45,H,N,Apr,2019,2018-19
06/Apr/2019,14:00,Bath,26,Bristol,19,Twickenham Stadium,JP Doyle,45,H,N,Apr,2019,2018-19
06/Apr/2019,15:00,Saracens,26,Newcastle,12,Allianz Park,Karl Dickson,38,H,N,Apr,2019,2018-19
06/Apr/2019,15:00,Wasps,28,Worcester,16,Ricoh Arena,Matthew Carley,44,H,N,Apr,2019,2018-19
06/Apr/2019,16:30,Leicester,20,Exeter,52,Welford Road,Thomas Foley,72,A,N,Apr,2019,2018-19
07/Apr/2019,15:00,Northampton,31,Gloucester,40,Franklin's Gardens,Craig Maxwell-Keys,71,A,N,Apr,2019,2018-19
12/Apr/2019,19:45,Newcastle,22,Leicester,27,Kingston Park,Wayne Barnes,49,A,N,Apr,2019,2018-19
13/Apr/2019,15:00,Gloucester,27,Bath,23,Kingsholm,Matthew Carley,50,H,N,Apr,2019,2018-19
13/Apr/2019,15:00,Harlequins,19,Northampton,20,Twickenham Stoop,Christophe Ridley,39,A,N,Apr,2019,2018-19
13/Apr/2019,15:00,Worcester,39,Sale,17,Sixways,Ian Tempest,56,H,N,Apr,2019,2018-19
13/Apr/2019,17:30,Bristol,23,Saracens,21,Ashton Gate,Tom Foley,44,H,N,Apr,2019,2018-19
14/Apr/2019,15:00,Exeter,19,Wasps,26,Sandy Park,Luke Pearce,45,A,N,Apr,2019,2018-19
26/Apr/2019,19:45,Newcastle,17,Northampton,31,Kingston Park,Luke Pearce,48,A,N,Apr,2019,2018-19
26/Apr/2019,19:45,Sale,6,Bath,3,AJ Bell Stadium,Thomas Foley,9,H,N,Apr,2019,2018-19
27/Apr/2019,14:00,Exeter,17,Harlequins,15,Sandy Park,Craig Maxwell-Keys,32,H,N,Apr,2019,2018-19
27/Apr/2019,15:00,Leicester,20,Bristol,23,Welford Road,Karl Dickson,43,A,N,Apr,2019,2018-19
27/Apr/2019,16:30,Wasps,14,Saracens,31,Ricoh Arena,Wayne Barnes,45,A,N,Apr,2019,2018-19
28/Apr/2019,15:00,Worcester,27,Gloucester,20,Sixways,JP Doyle,47,H,N,Apr,2019,2018-19
03/May/2019,19:45,Bristol,20,Sale,20,Ashton Gate,Matthew Carley,40,D,N,May,2019,2018-19
03/May/2019,19:45,Harlequins,23,Leicester,19,Twickenham Stoop,Wayne Barnes,42,H,N,May,2019,2018-19
04/May/2019,15:00,Gloucester,28,Newcastle,19,Kingsholm,Thomas Foley,47,H,N,May,2019,2018-19
04/May/2019,15:00,Northampton,38,Worcester,10,Franklin's Gardens,Christophe Ridley,48,H,N,May,2019,2018-19
04/May/2019,15:00,Saracens,38,Exeter,7,Allianz Park,Ian Tempest,45,H,N,May,2019,2018-19
05/May/2019,15:00,Bath,29,Wasps,17,Recreation Ground,Luke Pearce,46,H,N,May,2019,2018-19
18/May/2019,16:00,Exeter,40,Northampton,21,Sandy Park,Karl Dickson,61,H,N,May,2019,2018-19
18/May/2019,16:00,Leicester,31,Bath,32,Welford Road,Craig Maxwell-Keys,63,A,N,May,2019,2018-19
18/May/2019,16:00,Newcastle,12,Bristol,19,Kingston Park,JP Doyle,31,A,N,May,2019,2018-19
18/May/2019,16:00,Sale,46,Gloucester,41,AJ Bell Stadium,Wayne Barnes,87,H,N,May,2019,2018-19
18/May/2019,16:00,Wasps,27,Harlequins,25,Ricoh Arena,Matthew Carley,52,H,N,May,2019,2018-19
18/May/2019,16:00,Worcester,31,Saracens,29,Sixways,Adam Leal,60,H,N,May,2019,2018-19
25/May/2019,13:30,Saracens,44,Gloucester,19,Allianz Park,Luke Pearce,63,H,N,May,2019,2018-19
25/May/2019,16:30,Exeter,42,Northampton,12,Sandy Park,Matthew Carley,54,H,N,May,2019,2018-19
01/Jun/2019,15:00,Exeter,34,Saracens,37,"Twickenham Stadium, London",Wayne Barnes,71,A,N,Jun,2019,2018-19
